Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,class
-0.3175902,-2.348162,2.639645,0.6810559,0.4176584,NO
-2.178536,-0.4535499,-0.0883755,1.496563,-0.9846135,NO
-0.1194636,2.031184,2.071606,-0.4296945,-0.2993411,NO
-1.662,0.1425355,1.191375,-0.3267089,-0.4066089,NO
-4.205125,-0.1103006,-0.1054567,-0.5795808,0.04850603,NO
-0.518743,0.5836228,-2.444026,0.844404,-1.12089,NO
-3.665525,0.104015,-0.4164025,-0.2022814,-0.1390441,NO
-2.312468,0.04708523,0.4395573,0.1948326,0.2822941,NO
-3.002599,-0.3902578,-2.128851,0.3691831,0.05032208,NO
-3.12713,-0.07608958,0.2244616,1.24785,0.5405774,NO
-2.888092,0.2141864,0.2519205,-0.03067406,-0.2508045,NO
-3.674669,-1.081777,-1.328736,-0.3085295,-0.9899276,NO
-2.482333,0.4654164,0.6867469,-0.1726917,1.183048,NO
-5.087202,1.143932,-3.378276,2.042388,1.194291,NO
-1.981809,-1.806758,-0.3658911,0.9018152,0.8234797,NO
-1.816627,0.2736293,0.9585063,2.146826,0.5415958,NO
-1.808704,-0.8990258,-1.173074,-0.6461204,1.128464,NO
-0.2806026,0.9590583,0.9899053,-0.2050818,-0.4654678,NO
-2.275752,-0.5666872,1.677793,0.3342519,-0.4785651,NO
-3.374934,-1.891983,0.4980721,-0.5431723,-1.066022,NO
-3.114208,0.8411424,-0.07909853,0.5443112,-0.2512509,NO
-0.7503925,-0.1220059,0.9406402,0.1288024,0.004926923,NO
2.129429,2.591262,-0.6871099,2.13425,0.2420629,NO
-1.577864,2.216988,1.612713,0.704852,0.8148707,NO
-2.024189,-1.30171,0.07014291,0.580153,0.5817687,NO
-2.067301,1.085063,0.4950267,2.471806,0.4244709,NO
-2.08434,-0.7933927,0.4787602,0.586574,0.2330968,NO
-2.126861,-1.732145,0.2595082,0.7695513,0.4620049,NO
-2.588215,1.716837,-0.303207,1.706256,0.6034722,NO
-1.15345,0.2859962,-0.1978164,0.6178214,0.5956976,NO
-2.36498,-0.6087897,0.1751148,-1.824067,0.07541728,NO
-1.767494,-0.6327387,-0.8180804,-0.4483457,0.7141277,NO
-3.381963,-0.3196861,-0.425039,0.2160989,0.09475808,NO
-1.010787,1.003482,2.708644,2.547908,0.3073002,NO
-2.540021,0.1324439,-0.01238321,-0.3261899,-0.2676872,NO
-2.070284,-0.1422158,0.3918192,0.006040246,0.2461953,NO
-2.444191,-0.1338679,1.096136,-0.5859157,0.4593016,NO
-1.830738,3.063753,-3.683799,0.3013602,-0.09020933,NO
-3.055601,0.2423064,0.9253832,0.6156894,0.5662235,NO
-2.295371,0.1350257,-1.903984,-1.356846,0.6918605,NO
-1.633095,1.447125,3.379839,-0.3501849,0.3210941,NO
-1.85016,0.4886577,-1.512459,-1.175717,-0.09974029,NO
-0.909389,0.8829585,-1.192561,-0.02618441,-0.9757266,NO
1.698326,1.295526,-0.8326764,0.1899453,-0.4130885,NO
0.4103229,0.994655,-0.8414235,1.613481,0.2574034,NO
-1.385009,0.7373248,0.8460356,1.768846,-0.02562628,NO
-2.629134,1.597373,-0.9552472,0.2099718,-0.4353051,NO
-1.762801,1.166568,-0.1954226,-0.5183614,0.3277811,NO
-2.305871,-0.8873352,-2.565874,1.925633,-0.3202779,NO
-3.416404,-0.02469542,-0.1604768,-0.2498382,0.3553485,NO
-1.629982,0.3440503,-1.531183,-0.1988465,0.3799103,NO
-2.008759,0.3714635,-1.829615,1.296529,-0.8591169,NO
-0.7852879,0.5124848,0.4700572,1.50311,-0.472925,NO
-0.8735089,0.4410514,-0.245527,-0.6995138,-0.4315391,NO
-0.8184232,0.6197984,-0.1606948,0.7922774,0.6801509,NO
-1.054626,0.1452056,-0.6883098,-1.594665,-0.4683296,NO
-1.588737,2.57908,-1.904056,2.937311,0.2747565,NO
-2.492051,-0.7427702,1.775745,1.076512,-1.147749,NO
-2.014118,0.7724512,3.486102,-0.2505883,1.176467,NO
-2.99883,0.7988393,-1.375814,0.3565264,-0.6266364,NO
-0.5339809,-1.667765,-0.3859644,1.889457,0.3721943,NO
-0.66074,0.4591483,-0.3895495,0.8617089,-0.1637223,NO
-0.8490398,0.3007866,-0.1117049,-0.6047049,-0.3841681,NO
-1.398152,-0.0287124,0.1419801,-0.2515026,-0.3804499,NO
-3.044856,2.149446,0.01669481,-0.4337982,-0.05105693,NO
0.1150801,0.08778186,1.757765,-1.386797,-0.1541234,NO
-1.5168,0.5453899,-1.06674,-2.661144,0.5167663,NO
1.327945,1.917046,0.001097972,1.387747,-0.2702207,NO
-0.8148893,-0.5806625,-0.3882112,1.532432,-0.5209764,NO
-3.236026,-2.13801,-2.52474,-2.066445,-1.92341,NO
-1.474083,0.4282551,1.227866,0.1586559,-0.3229894,NO
-3.391238,1.489812,-0.8607956,0.5928358,2.42441,NO
-2.129064,-0.8215025,-0.9939705,0.2204533,-0.008104663,NO
-0.9444192,0.1160935,-1.734941,1.834936,0.1518972,NO
-0.3897054,0.2175798,-0.752621,0.1560072,-0.6644545,NO
2.395032,1.811884,1.841133,3.202238,1.085257,NO
-0.5600854,0.7964921,0.7265231,-0.1511512,0.3763202,NO
0.4728143,0.4959195,1.151933,1.077246,-0.641085,NO
-1.843051,0.6943751,2.233363,0.4484595,1.084501,NO
-2.4091,1.520766,1.164058,-0.7515845,0.7747395,NO
-2.222986,4.048078,-0.456168,1.73324,1.381624,NO
-2.432256,-1.014991,-1.078881,-0.3976741,0.09588572,NO
-1.920828,0.4974533,1.233639,1.16962,1.171177,NO
-2.960111,-0.09917032,0.589774,-1.016428,1.042431,NO
-3.306047,0.01086582,-0.08397465,0.3303459,0.458715,NO
-3.920076,1.888746,-0.2503126,2.346121,0.1880492,NO
0.4027441,1.122301,-1.188144,0.8392472,-0.3475477,NO
-0.1354286,1.327464,1.488247,-0.1445638,-0.2182596,NO
-1.685548,0.01265625,0.7038585,-1.105121,-0.5505395,NO
-3.670431,0.328716,-0.8916633,0.437689,-0.6034316,NO
-2.626187,0.6549476,0.4706537,0.2368573,1.186332,NO
-1.95818,-0.1571911,0.9687754,1.577997,0.5968549,NO
-2.567751,-0.5834282,-0.08203435,-0.6901378,0.08161445,NO
-3.068951,0.7630907,1.578647,0.9772391,0.6947477,NO
-0.1455007,0.3865587,0.2946631,1.233662,-0.7074083,NO
-2.817923,-0.1870013,2.660172,0.1626917,-0.3156318,NO
-1.879802,0.9036034,2.204447,-0.4725423,0.9783744,NO
-1.353969,0.8302369,-1.295153,-0.2404651,0.2461651,NO
-0.2557354,0.008009699,-0.7462198,1.364349,-0.05305198,NO
0.3475255,0.3824896,-0.5582465,-0.1671535,0.3062576,NO
0.1680354,1.919469,-1.067702,3.777282,0.4788395,NO
-0.4622534,1.133359,-0.02262001,-0.2633946,0.1087705,NO
1.070853,1.62568,-1.470605,-0.02978038,-1.344685,NO
-1.525134,0.1145031,0.9770534,-0.2138178,1.319162,NO
-2.446842,0.6766205,0.1391296,-0.3864279,1.814928,NO
-2.540452,-0.7360098,-1.105815,-0.1774963,-0.03381401,NO
0.4983805,0.07291899,0.2498688,-0.4070861,-0.06918971,NO
-2.552543,-0.07167668,1.642986,0.5812053,-0.2223614,NO
-1.383222,1.307516,0.4229828,1.005073,-0.7651048,NO
-1.512965,1.800829,0.8213634,1.994083,0.4488187,NO
-1.848986,-0.134956,-0.9106369,-0.6621344,-0.9021948,NO
-0.8369186,2.160733,0.200425,1.151691,-1.042337,NO
2.047251,1.416249,-1.09811,-1.712348,-0.1270397,NO
-1.597467,-0.6062361,-2.080247,0.3736836,-0.1756536,NO
-1.923464,0.7566642,0.1838204,-0.4421447,0.7479047,NO
-2.18633,0.7894496,0.9198717,0.6108361,-0.5727445,NO
-2.201228,-0.2941507,0.1846959,0.4227012,0.7418664,NO
-1.21629,0.7841262,1.56072,0.2916434,-1.176772,NO
-1.617064,-0.2000472,1.021683,-0.3808633,1.119703,NO
-0.07722622,-1.871033,0.06132144,0.2849826,0.7042267,NO
-2.901137,-0.363098,0.333671,0.2607155,-0.540265,NO
-0.6449086,1.461853,2.376683,0.4629031,0.6368936,NO
-3.247835,-0.07271935,0.6087849,1.493854,-0.3356207,NO
-1.177331,0.8361783,0.2269773,0.3222928,0.6069139,NO
-0.9329246,1.125278,-0.4047423,-0.294698,0.8616453,NO
-2.436949,-0.4036009,0.04102149,0.4403834,-0.7061757,NO
-1.8033,0.1647783,-0.8220769,0.2021208,0.03684769,NO
-2.184156,0.1062714,1.525158,-0.4375227,1.113951,NO
-2.577174,-0.1174977,0.1763088,0.2034606,1.206149,NO
-1.914609,1.583206,2.481643,1.173477,-0.2446714,NO
-2.538465,-1.066337,-0.1572515,0.1190697,-1.681921,NO
-0.5402431,0.1588809,-1.762536,0.8533257,-0.3396279,NO
-2.180878,0.3025942,1.285243,0.2477202,0.2113563,NO
-1.446468,0.1121618,-1.840138,-0.3660307,-1.062107,NO
-1.316505,0.9841786,0.2241119,-0.4277744,-0.2862905,NO
-1.728238,0.7231571,-1.134542,0.9364277,0.2814709,NO
0.5863934,1.009406,2.445196,-0.325692,-0.5771801,NO
-2.296855,0.8459256,1.133763,-0.5292561,2.297497,NO
0.1182556,0.5920637,0.2258005,0.3056915,-0.8616751,NO
-1.760869,-0.2747338,-0.2023945,2.82624,1.015783,NO
-1.799422,0.696168,-0.484795,0.8718516,1.166134,NO
-1.887122,-0.06488363,-0.173567,1.312667,-0.02459431,NO
-2.479779,-0.7952044,-1.262026,-1.366022,-1.017529,NO
-2.335151,-0.6113748,-0.9790473,-0.7376129,0.1626625,NO
-0.8944446,1.086027,1.276724,1.039944,0.423416,NO
-2.082419,-0.04356193,-0.288979,0.1613437,-1.272123,NO
-1.436767,0.9863342,-0.535366,0.2048462,-0.2825062,NO
-3.231717,-1.171056,0.0556636,-0.1194999,-0.9904217,NO
-1.456478,0.7148325,0.7247045,1.381599,-0.1832422,NO
-1.783207,0.3301523,0.8611964,-0.9410235,-0.3190655,NO
-3.718294,-0.07342108,-1.243095,0.2980349,-0.5554871,NO
-2.90045,0.3298482,1.585471,-0.3930317,1.081844,NO
0.6533859,1.710773,2.1999,-1.287588,1.372277,NO
-2.760392,-1.459128,-0.7297627,-1.062727,1.397303,NO
-2.249023,-1.044516,-0.1543113,0.7162027,0.8602745,NO
-2.061117,-0.3340316,0.772393,0.1120377,-0.5623676,NO
-2.946397,0.05771483,-0.7985594,0.7259699,0.03175107,NO
-2.023894,4.315983,-2.344422,6.65066,3.703538,NO
-3.098522,0.04001836,-1.863675,0.6149906,-0.6800822,NO
-2.739979,-1.108155,1.161362,-0.4191543,-0.5680721,NO
-2.048485,-0.4702723,-1.334403,-0.3362392,-0.4036536,NO
-1.586895,0.7519131,0.6803802,-0.006791155,0.8149743,NO
-1.578482,-0.7427638,0.07798209,0.3429738,-0.4019909,NO
-0.819669,0.3616719,2.845315,1.003515,0.2108752,NO
-1.702667,1.925865,0.8515248,-0.2096315,0.6067971,NO
-0.8470409,0.5841249,0.1315533,-0.0197237,-0.07472753,NO
-2.816809,0.9881053,-1.058373,1.576207,-0.1424359,NO
-2.086576,0.08764655,-2.729978,1.512693,-0.3495741,NO
-2.970534,0.2892191,-0.545409,-0.2237198,-0.7700995,NO
-1.813469,-0.6213538,0.4875319,-1.006986,0.5732032,NO
-2.711906,1.237489,0.720988,1.118969,1.348057,NO
-0.06079988,1.260787,-0.06295244,1.178216,0.3457764,NO
-1.144208,-1.271645,-1.128912,0.4761741,-1.05222,NO
-2.293975,-1.050139,-0.6355698,0.6843773,-0.8890629,NO
0.7360646,0.6880181,-0.5718509,-0.2044494,-0.3879062,NO
-1.490284,2.202127,-0.7561371,-0.9503103,-0.8265533,NO
-2.38127,-1.425687,-0.9593097,0.9328278,0.08431346,NO
-1.418408,0.4140171,2.107223,1.461033,-0.1966773,NO
-2.755046,0.7767968,0.8287166,-0.6721064,-0.3223056,NO
-2.367208,-0.8670085,-1.96495,-0.2922052,1.057087,NO
-2.233577,0.6255506,-0.09307655,-0.9577694,0.4866638,NO
-2.705072,-0.4593998,-1.469066,-0.481317,-1.017461,NO
0.07322815,1.315845,-1.404318,0.6027465,0.6764715,NO
0.7474292,0.82568,2.023026,0.6716992,0.5339805,NO
-1.772156,0.03213972,-0.5786487,0.3625193,-0.8443324,NO
-1.157827,-1.890848,0.3928715,1.664316,-0.269906,NO
-0.419497,-1.118764,0.6945118,3.106473,1.46748,NO
0.7751378,0.2598293,0.9063406,1.755558,-0.8753868,NO
-1.481598,0.4805941,0.6043023,-0.3922886,-0.5422133,NO
0.6762289,1.310212,1.980054,0.8115773,-0.5249864,NO
-0.728451,1.506156,0.7327593,2.904868,-0.825638,NO
-1.697915,-0.09129689,0.01086138,0.8821686,1.749509,NO
-2.491028,-0.1094456,0.3068711,0.003114967,0.5169121,NO
-0.4734289,0.0831768,-1.098118,0.124679,-1.502246,NO
-1.359628,0.9208107,-0.03555119,-1.159528,-0.3407881,NO
-1.849538,-0.02377388,-0.06036521,1.550299,0.9816277,NO
-1.825455,0.4641569,0.6697859,0.9532035,0.3759407,NO
-2.544634,-0.9618115,-1.012195,1.644183,-0.1286391,NO
-0.7692951,-0.9329778,-0.7630351,0.1624651,-0.482938,NO
-0.4170112,-1.083887,-1.763452,0.7412281,-0.5112961,NO
-0.4588832,-0.1285437,-1.071305,1.304282,0.6824519,NO
-2.102099,0.6385236,-1.855067,-0.5665388,-0.2959957,NO
-1.631002,-0.7306826,-0.005840378,1.895826,1.265618,NO
-2.366176,-0.2398901,2.107238,0.2271432,-0.5500229,NO
-3.147545,0.5517318,-0.4637079,0.1837745,0.2164312,NO
-3.551303,1.11541,-0.6448827,1.02507,-0.3857139,NO
-2.75592,-0.2889732,-1.586283,0.2401335,-0.8696831,NO
-4.316495,0.08654444,-0.7801857,-0.00034584,0.02674029,NO
-2.250148,0.06529844,-0.06047199,0.3166953,-0.5249321,NO
-1.242958,0.2508074,-1.530368,-0.2757851,-0.5791131,NO
-3.078586,-2.203337,-0.9227883,-0.5340712,0.5957907,NO
-0.5259262,1.177246,0.1986313,0.6958213,-0.3639733,NO
-1.740821,0.2164011,1.276975,0.6412457,0.09562887,NO
-1.756177,-0.213646,-0.4339083,0.4082855,1.052872,NO
0.2643883,0.6830025,0.2729422,1.169472,-0.7131734,NO
-1.464516,-0.6439423,-0.799725,0.2810806,0.2855626,NO
-3.080067,0.3478435,-0.7432059,0.7254119,-0.6806393,NO
-1.318325,0.06143221,0.6757157,1.322112,-0.4936654,NO
-0.3478192,-0.2627961,-0.9085747,1.592657,0.5682731,NO
-2.463706,0.2349797,1.469521,-0.6403414,-0.1973878,NO
-1.110739,-0.4707215,1.20015,0.1662043,-0.6442165,NO
-3.497576,0.7340227,-0.5602022,0.1102808,-0.3933438,NO
-1.048667,0.8053726,-0.7670453,1.827995,-0.0586802,NO
-1.845303,-1.265418,0.8608391,0.8086781,-1.332866,NO
-3.567924,0.1149308,1.573177,0.3831608,0.3351411,NO
-0.241113,1.129127,-0.3440963,-0.9549077,-0.6521599,NO
-1.298632,-1.91961,-0.8238166,-0.4419948,0.1311004,NO
-3.023593,-1.535168,-1.101745,0.3180103,-1.480479,NO
-2.611974,2.103224,-0.9815077,0.2508722,0.3593425,NO
-2.124654,-0.2270803,-0.4387246,0.7771918,0.1163915,NO
-2.853939,2.899496,-0.6713455,-0.594703,0.6543367,NO
-0.6164385,1.493377,0.5823141,1.82217,0.51215,NO
-2.244689,1.877218,0.4049407,0.3230657,1.001246,NO
-1.885716,0.4765399,-1.493612,0.5125171,0.0221309,NO
-3.780339,-0.9393727,-0.4815714,0.3167939,-0.06141442,NO
-1.655648,-1.631683,2.042119,0.2798507,-0.4079399,NO
-1.328569,-1.30338,1.036017,-0.1787081,1.384817,NO
-1.463173,0.6409918,1.607918,-1.268103,-0.7794114,NO
0.7751658,0.99243,0.2384092,2.674805,-0.2091014,NO
-2.666688,-0.8226668,1.425794,-1.183142,0.4792508,NO
-0.8561013,0.1589767,-0.6305085,0.139887,-0.7469895,NO
-3.151499,-0.193767,0.9984744,-0.2861176,0.6469853,NO
-1.111697,-0.3090121,0.01120674,0.2217388,-0.4863408,NO
-1.250708,-2.180472,0.06037796,0.6857156,2.376747,NO
-2.852427,1.792131,-1.141663,0.5964385,0.678915,NO
-1.629381,-0.5113166,-0.8315347,-0.595523,0.755208,NO
0.663875,-0.2477139,1.417785,1.193222,0.6304862,NO
-2.548532,-0.3863446,0.8344672,0.7469904,-0.01113062,NO
-0.9877928,2.018075,2.142507,-1.034556,1.162407,NO
-1.287406,0.8471824,0.4788587,-0.2743382,1.263553,NO
-2.394097,0.8710509,-0.2651356,-0.646135,0.3017699,NO
-3.395593,0.5338892,-0.984117,0.2927735,0.6857065,NO
-0.5607382,0.6943835,-1.491865,-0.7140983,-0.05248942,NO
-1.680819,-0.6291204,0.8685329,-0.1215699,0.4743539,NO
-0.333662,0.9917052,2.056335,-0.7250381,0.2923998,NO
0.5273956,1.346361,0.1321291,-1.111057,-0.679227,NO
-1.580303,1.283237,2.078426,-0.9247974,0.2846186,NO
-1.67627,-0.3695402,1.180294,0.5820363,-0.6636267,NO
-1.643162,-0.05603676,0.1807015,-0.4576164,-1.152105,NO
-1.754973,-0.5837301,-2.335815,-0.4744155,0.09950728,NO
-0.1514524,-0.162835,0.3845022,-1.682136,-0.939678,NO
-1.86702,0.5683066,-0.4359725,-0.4059384,-0.3473782,NO
-0.5272116,-0.252334,-0.0515771,0.6752324,-0.877983,NO
-0.1929634,-0.2750198,-0.6030009,-1.571708,-0.8109709,NO
-2.026922,1.685027,-1.598908,0.4197686,0.5082805,NO
-3.99613,-0.102515,-1.69246,-1.877834,0.04243321,NO
-1.400739,-0.443973,0.8172412,0.114063,0.6005647,NO
-0.8131247,0.9469897,1.203068,-1.025922,-0.2044807,NO
-1.323141,1.084521,1.673716,-0.7310914,-0.1995326,NO
-2.125936,3.356027,-2.498652,2.416055,2.07192,NO
-0.5991085,1.203417,1.426063,-1.305288,0.6628436,NO
-0.9378951,0.2058377,0.5706008,-0.5550664,-1.096243,NO
-0.8672293,-0.06576781,-0.2464367,-0.1464392,-0.3456723,NO
-1.459164,-0.7263306,-0.2213908,-1.239924,-0.5966612,NO
0.9533644,2.53229,0.4797717,1.065562,0.5155226,NO
-2.513845,0.8085338,3.495971,1.513109,-0.6317359,NO
-0.7594908,0.0566631,0.9798988,-0.1037143,-0.2699389,NO
-2.894523,1.837885,-0.7452693,-0.2448712,0.2975808,NO
-2.300448,0.4720651,-0.5782482,-0.2608136,0.006800811,NO
0.06536372,1.868724,-0.05009338,-1.176689,0.08310763,NO
-2.908905,-1.137766,-0.7475902,-1.058025,-0.2737159,NO
-1.741302,-2.271277,0.3804593,0.2177846,-0.8457554,NO
-2.45776,-0.5259747,0.02237474,-0.8520699,-0.7631813,NO
-2.099022,-1.240182,-0.4334745,-0.6740565,1.145435,NO
0.4644348,0.6154701,1.256098,0.6367952,-1.105034,NO
-1.28945,1.076665,3.118404,-0.9791798,0.4548747,NO
-2.702126,0.5143692,-0.2547769,-0.4537338,0.7324474,NO
-1.649256,0.7496141,-1.184702,-1.024548,-0.1337555,NO
-3.04642,2.809423,-2.118832,0.7515116,0.7753396,NO
-2.133247,0.1799131,-0.9452723,-0.06554823,0.2628587,NO
0.06293931,0.2973104,-1.232096,0.006964588,0.6696606,NO
-0.3198036,0.7056434,0.4639869,-0.0794757,-0.1451708,NO
-2.502569,-2.472802,-0.7333264,0.8163681,-1.27405,NO
-1.655478,-0.9982116,2.720572,-0.04292809,-0.3873815,NO
0.8156225,0.7297972,-1.260391,-2.801834,0.8093903,NO
-0.6452066,0.6882413,0.6772573,0.3257467,-0.6273368,NO
-2.771187,-0.2512117,0.4898589,-0.3451648,-0.1100877,NO
-1.384507,-0.8402885,-0.8575212,0.2763084,1.054847,NO
1.660564,1.69719,2.047075,-0.29172,-0.8351356,NO
-1.459475,0.002055865,1.125266,-0.374955,0.3865525,NO
-1.818044,1.589202,1.323344,0.7950043,-0.7722561,NO
-1.168804,0.9984779,1.475358,-1.098172,0.02121877,NO
-2.184355,-1.091015,-0.5300764,-0.1030855,-0.2389982,NO
-2.270515,-0.5594244,2.669457,-1.384869,-0.106544,NO
-0.1230737,0.3516197,-0.268154,-0.9841943,-0.9310217,NO
-3.568732,-0.02109265,1.05425,-0.6203117,0.6511422,NO
-0.9796757,0.3489636,0.1099163,0.5605267,0.09344541,NO
-1.528002,1.146188,0.9705232,0.5158848,0.4520741,NO
-2.570591,-1.608432,0.2648161,-0.5435234,1.730201,NO
-0.2057277,0.8223299,-0.8334326,1.029699,-0.5175261,NO
0.4701428,-0.3599814,1.261822,-0.2127902,0.6174461,NO
-1.107148,-1.001751,0.6658287,0.7571955,0.4645407,NO
-1.232248,0.1667861,0.1231082,1.277559,-1.008705,NO
-0.9605544,-0.1634165,1.837541,0.3142706,-0.7719427,NO
0.1362632,0.1582539,1.134526,-0.1760435,-2.068607,NO
-2.58421,-1.458843,0.615335,1.502139,-1.340547,NO
-1.948057,0.3548256,-0.5717744,-0.05074593,3.081884,NO
-0.6768308,1.028689,1.29396,-1.625595,0.2909342,NO
0.9003274,0.004348732,0.2511182,-0.8404722,-0.5493835,NO
-3.041745,-0.576412,-1.464436,0.5098564,0.7255548,NO
-0.371573,-0.9459468,0.53692,0.1469586,1.272435,NO
-0.2995682,0.4837786,0.0239699,-0.9803008,0.9538794,NO
-1.958238,0.1267011,-1.916271,-0.3823718,-1.1878,NO
-1.473829,-0.08734531,0.133659,-0.04002078,-0.7798764,NO
-1.758848,-0.1838037,0.3717154,1.311051,-1.847987,NO
0.2472807,0.9398151,1.384847,1.556546,-0.02301699,NO
0.1159264,1.59829,0.7895816,-0.07706883,0.2360965,NO
-0.6442169,-0.6941194,0.9830588,0.3965796,-1.448961,NO
-2.911543,-1.628253,-0.0507607,1.004141,-0.8675748,NO
-2.622399,-0.6368988,0.1207899,0.5462229,0.7840903,NO
-1.981378,0.2986141,0.7218738,-0.2292206,0.05673284,NO
-0.4646035,1.401782,0.8124648,-1.385729,0.4178217,NO
-1.26032,0.4614868,1.571845,1.622624,-0.6136798,NO
-1.254584,1.610143,1.679599,-0.3171101,0.5071715,NO
-3.256877,-0.04354241,1.125175,-0.03530541,-0.2608239,NO
-3.561114,-0.5103037,1.466633,-1.08739,-1.577104,NO
-1.296398,1.112944,-1.199199,0.5626483,-0.2056432,NO
-2.816378,-0.816736,-0.3499857,-0.8450351,-0.9353726,NO
-2.198551,0.4424089,0.2658538,-0.6503754,-0.37271,NO
-2.884189,-0.991154,-0.4867203,-0.3376307,-1.889139,NO
-2.119874,-0.7326067,-0.5917825,-0.9156784,-0.2576262,NO
-0.4946018,0.5619567,-0.3516931,0.1506239,-0.04244547,NO
0.09595388,0.4749529,2.723723,0.1771097,0.5078496,NO
-0.5457576,0.2448112,0.02909126,-0.1757289,-0.5002071,NO
-2.195647,0.3721881,-0.259857,-0.1220751,1.092771,NO
-1.078872,0.1214312,-1.522678,0.1503951,0.8347294,NO
-3.801262,-0.2293811,0.2427495,-1.918326,-1.258118,NO
-1.40329,-0.3841557,0.5781224,0.6506846,-1.08406,NO
-2.856101,2.40368,-0.5841732,1.469802,-0.8199646,NO
-1.677319,-0.1629889,1.314614,0.6399867,1.082595,NO
-3.174483,-1.421067,0.7101994,-0.1323684,0.0959552,NO
-2.459796,-0.5839992,-0.3735698,-0.07586276,-0.7682014,NO
1.202607,1.068782,-0.2584687,1.102523,-1.024383,NO
1.504079,1.115146,1.221769,0.9888244,-1.397201,NO
-1.356794,1.168182,-0.5062976,-2.554611,-0.3769678,NO
-0.09479966,0.05211858,-1.297359,-1.412331,1.264049,NO
-3.474303,1.808895,-1.094631,-0.1693302,0.8422056,NO
-2.092047,0.08899744,0.7054989,-0.9699516,-0.0630633,NO
0.5643501,1.700182,1.451309,-0.6441519,0.7265617,NO
-2.658105,-0.6414897,0.2355967,-0.3929586,-0.7381483,NO
-2.797694,-0.4762924,0.9049425,-1.33897,-0.7778096,NO
-1.567794,-0.6068924,1.261147,0.2800463,-1.173464,NO
-1.266224,0.09002082,2.577846,-1.665558,0.6485699,NO
0.1334538,1.225909,1.815785,0.7973896,-0.7173151,NO
-2.979834,0.1724687,1.129111,-1.997813,0.5298209,NO
-3.423966,-0.6446092,0.6643996,-0.1523337,0.1103768,NO
-2.160709,0.1954908,-1.452813,-1.208956,0.2715009,NO
0.2452195,0.03871882,-0.5577675,-1.486694,1.125092,NO
-1.783195,-1.465614,-0.3812919,1.433627,0.4991856,NO
-0.2017671,0.2284541,0.181733,0.2105697,1.528694,NO
0.9441998,1.274252,-0.6340861,1.58281,0.470493,NO
-2.399693,-0.3006707,-1.471803,0.3268375,-0.6152381,NO
-3.110533,-0.3928635,1.242061,-0.1229906,-1.088015,NO
-1.4836,-0.08709093,1.180603,-1.482933,-0.5544724,NO
-0.8383846,-0.2305338,0.8703072,-1.201361,1.048419,NO
-0.2071326,0.5932507,1.64967,-0.2406595,1.221165,NO
-0.3709974,-0.06538657,0.4289625,-1.029858,-0.1464847,NO
-0.2993002,0.6378496,0.3864886,0.5914628,0.9758981,NO
-1.497465,0.6524609,1.267643,0.3999044,0.332589,NO
-0.789909,-0.4809297,0.5784691,0.06969608,-0.8788714,NO
-2.749145,-1.825147,1.155809,-0.2429691,-0.9985409,NO
-2.829946,-0.7493606,-1.006447,0.6160828,-0.658505,NO
-2.287732,-0.3163744,-0.5390877,-0.1501875,-0.3080352,NO
0.5526398,0.2840583,0.3401847,-0.1809919,-1.144306,NO
-0.5787551,0.7938629,2.248088,-0.3485199,-0.3455104,NO
-3.277072,-0.4880531,0.0721122,-0.716378,-0.13603,NO
-1.573799,-1.121559,0.3716236,-1.127462,0.1372492,NO
-2.728585,0.7343339,-0.02592187,1.441624,-0.1946424,NO
-3.842986,2.246057,0.4361982,1.299001,-0.7974945,NO
-2.609424,-0.1658318,0.4928589,0.6618534,-0.2055915,NO
-2.653459,-1.855722,0.4763684,-1.474441,-1.248255,NO
-1.656361,0.1362283,-1.839937,0.396892,0.6833817,NO
-1.426175,1.512454,0.1565959,1.009395,0.2761236,NO
-1.56459,-0.3532985,-0.6326413,-1.053232,-0.8526952,NO
-2.324433,-0.9714018,-0.3540041,0.7307944,-1.148675,NO
-0.7355936,0.7846146,1.342473,-1.851142,0.01461133,NO
-2.523216,-0.640615,0.42222,0.6634577,-0.5262191,NO
-1.903986,0.3065885,-1.017205,-0.1924049,-0.4280192,NO
-0.06370498,0.5847695,2.032937,0.4256872,-0.9991,NO
-1.369219,-0.1918787,-0.239982,-1.327303,-0.1880873,NO
-1.478473,1.916001,-1.306112,1.332372,2.04862,NO
-0.7190182,1.01208,2.1513,0.6758457,-0.6145759,NO
-1.321429,-0.3373459,-0.8717122,0.539979,1.048058,NO
-1.196121,0.673968,1.634746,-0.7324905,-0.1135979,NO
0.4476907,1.700352,-1.850108,-1.839073,1.093595,NO
-1.503756,-0.2832485,0.8913665,0.2756548,0.9939401,NO
0.01257872,0.3257846,-2.385507,-1.426581,-1.827006,NO
-1.43673,0.3040918,-1.519333,-0.931701,-0.3735607,NO
-3.398632,-0.203098,0.8875355,-0.9795307,1.307913,NO
0.2917459,1.145123,-0.1817217,1.421232,0.9458382,NO
-3.977839,0.2456296,0.9612159,-0.9394384,-0.8358386,NO
-2.082283,-1.459255,0.1582164,1.327404,0.7778543,NO
-2.024243,1.28781,-0.2224591,0.1295456,-0.2664157,NO
-1.066985,0.1448185,-1.162774,-0.4857259,-0.04304748,NO
-2.067613,0.3366334,1.856894,1.371287,-0.9381938,NO
-2.088639,-0.5186544,0.1401385,0.8978732,-0.5344194,NO
